3	10	10.031340	3.081115
1	0	14.514390	2.985610
2	8	17.665149	1.734072
1	0	22.014858	0.485142
2	6	22.614337	3.733393
1	0	27.014323	1.485677
6	4	28.581019	1.241014
1	0	33.013216	1.486784
3	3	34.647017	3.315249
1	0	39.012924	3.487076
7	7	42.679516	1.923632
1	0	47.012180	0.487820
3	8	47.712324	1.306528
1	0	52.011954	0.988046
2	5	53.212060	1.442320
1	0	57.511491	0.988509
4	10	58.695065	1.126452
1	0	63.011640	5.988360
2	10	69.177506	0.907052
1	0	73.510952	1.489048
4	4	75.177464	1.653798
1	0	79.510973	0.489027
2	4	80.110917	1.837114
1	0	84.510723	0.989277
5	3	85.760076	1.145543
1	0	90.043043	1.956957
2	2	92.209606	1.255874
1	0	96.508856	0.491144
2	1	97.342514	1.596348
1	0	101.509419	0.490581
5	4	102.208896	0.779709
6	6	106.508170	0.732166
1	0	111.008751	1.991249
6	8	113.158021	1.370622
1	0	117.507450	0.492550
3	2	118.174461	1.104259
1	0	122.507197	0.492803
8	5	123.207110	0.829787
1	0	127.507650	0.492350
2	3	128.024344	2.080282
1	0	132.507329	0.492671
9	7	133.223058	1.100715
1	0	137.506591	0.993409
9	3	138.706443	0.704734
1	0	143.005976	5.494024
2	7	148.672243	1.262826
2	9	153.005286	1.463551
1	0	157.504960	3.995040
9	6	161.704406	0.883000
1	0	166.037773	1.462227
4	5	167.737547	3.115806
1	0	172.037301	1.462699
7	6	173.803921	0.814042
6	5	178.036909	0.660941
1	0	182.503238	0.996762
3	9	183.753166	1.334357
1	0	188.019539	1.980461
8	10	190.169486	0.821737
1	0	194.502213	7.997787
7	5	202.718627	0.650349
1	0	207.018348	0.981652
7	10	208.268150	0.775791
6	1	212.501495	0.588162
1	0	217.017573	5.982427
6	10	223.283815	0.956181
1	0	227.516943	0.483057
8	4	228.283547	0.745775
1	0	232.516594	1.483406
5	2	234.299721	0.732394
1	0	238.516218	0.483782
8	3	239.299467	0.704554
1	0	243.515810	0.484190
3	1	244.382512	1.677806
1	0	248.515545	0.984455
5	9	249.848726	0.705785
4	3	254.015022	0.556659
1	0	258.514872	1.485128
8	2	260.314454	0.848270
1	0	264.514466	0.985534
9	1	265.814240	0.694358
5	8	270.047401	0.605063
1	0	274.513689	0.486311
3	7	275.280412	0.641318
2	4	279.513437	0.855264
1	0	284.013143	3.486857
6	9	287.846222	0.857685
1	0	292.062583	3.437417
7	9	295.895580	0.650797
1	0	300.045423	2.954577
8	6	303.261674	0.802921
1	0	307.511531	0.488469
6	2	308.211458	0.571627
4	9	312.511190	0.735427
1	0	317.010881	1.489119
9	2	318.827362	0.607226
1	0	323.010439	1.489561
7	1	324.827005	0.582375
1	0	329.009906	0.490094
7	3	329.810106	0.612615
