6	6	123509.151729	123513.144607
1	0	123513.643857	123514.140695
5	9	123514.256549	123515.796646
4	3	123518.641941	123522.643714
1	0	123523.173143	123526.140695
9	7	123526.306275	123529.390878
1	0	123530.650401	123532.640695
4	9	123532.703795	123536.642072
1	0	123537.154325	123537.640695
2	2	123537.794061	123541.640855
1	0	123542.152424	123543.140695
2	1	123543.298635	123547.145575
1	0	123547.643674	123549.140695
7	4	123549.269748	123549.837094
1	0	123553.654849	123555.640695
6	3	123555.840963	123559.646573
2	7	123560.146581	123564.142506
3	3	123564.650563	123568.643279
6	5	123569.142481	123573.145216
1	0	123573.647259	123574.640695
2	9	123574.847031	123578.640699
1	0	123579.152188	123580.640695
3	2	123580.897905	123584.645895
1	0	123585.149718	123585.640695
5	1	123585.856169	123589.641346
1	0	123590.147788	123594.140695
9	1	123594.426063	123598.145141
1	0	123598.650659	123601.140695
7	2	123601.369831	123603.026399
1	0	
