6	10	164278.726163	164282.695414
1	0	164283.204225	164283.694671
6	7	164283.883749	164287.696626
4	3	164288.202123	164288.711870
1	0	164292.733803	164295.694671
9	10	164295.932564	164296.705052
1	0	164300.197615	164302.194671
5	5	164302.424317	164303.576887
1	0	164306.715252	164307.194671
3	7	164307.368331	164308.009886
1	0	164311.700711	164312.694671
2	3	164312.912684	164314.950940
1	0	164317.205216	164318.694671
9	3	164318.843709	164320.316398
1	0	164323.202540	164325.194671
5	3	164325.361674	164326.468405
2	1	164329.707139	164330.672871
2	2	164334.197987	164335.809559
5	2	164338.729422	164340.242587
1	0	164343.195023	164344.194671
3	6	164344.261570	164345.157056
1	0	164348.712397	164350.194671
3	1	164350.419267	164351.918421
1	0	164354.723187	164355.194671
6	5	164355.470458	164356.268750
1	0	164359.695236	164363.694671
9	7	164363.853527	164365.002493
1	0	164368.198517	164370.694671
8	5	164370.863859	164371.810460
1	0	164375.196093	164377.194671
4	7	164377.394533	164378.330565
1	0	164381.700550	164382.194671
9	5	164382.393538	164383.106754
1	0	164386.737981	164387.194671
3	8	164387.417853	164388.498482
5	9	164391.709286	164392.637174
4	4	164396.200952	164397.009362
1	0	164400.719776	164401.194671
9	2	164401.398735	164403.082652
1	0	164405.703838	164406.694671
6	4	164406.876700	164410.201408
1	0	164411.195719	164412.194671
7	2	164412.367863	164414.430679
1	0	164416.699773	164424.194671
9	9	164424.363279	164426.465753
6	9	164428.708310	164430.347638
1	0	164433.199667	164435.694671
5	8	164435.893108	164437.525492
1	0	164440.197626	164441.194671
9	8	164441.343856	164445.198120
3	9	164445.701855	164446.974109
1	0	164450.207664	164451.194671
4	6	164451.233073	164452.176425
1	0	164455.698520	164456.194671
3	10	164456.364636	164457.707421
1	0	164460.696053	164462.194671
8	6	164462.362044	164463.116515
1	0	164466.707427	164467.194671
4	9	164467.360091	164468.123749
1	0	164471.705162	164475.194671
7	6	164475.317087	164476.123549
1	0	164479.702874	164481.694671
7	1	164481.874686	164483.867447
1	0	164486.207084	164490.694671
2	9	164490.977698	164493.608237
1	0	164495.203431	164497.694671
6	6	164497.735052	164498.638868
1	0	164502.199950	164505.694671
9	4	164505.892177	164507.632004
6	2	164510.197601	164512.754943
9	6	164514.702222	164516.287716
1	0	164519.206777	164528.694671
8	9	164528.856553	164531.231751
1	0	164533.201908	164533.694671
2	8	164534.055003	164535.324709
1	0	164538.200285	164539.194671
2	7	164539.386104	164540.546910
1	0	164543.704507	164544.194671
3	4	164544.410997	164545.389020
1	0	164548.702846	164549.694671
2	10	164549.742258	164550.741834
1	0	164554.207653	164554.694671
8	7	164554.940041	164555.947975
3	2	164559.205352	164560.040061
1	0	164563.696812	164564.694671
8	8	164564.949621	164566.232510
1	0	164569.201692	164570.694671
2	5	164570.920401	164572.446371
1	0	164575.199751	164581.194671
9	1	164581.343293	164582.412971
1	0	164585.702068	164586.694671
2	6	164587.180974	164588.108164
5	6	164591.206904	164593.025191
1	0	164595.698240	164597.694671
3	3	164597.870520	164600.159993
1	0	164602.202356	164602.694671
