3	9	163748.836595	163752.820825
2	4	163753.327533	163757.320456
4	10	163757.832223	163758.824358
1	0	163762.323987	163763.819875
2	1	163763.964003	163765.912805
7	1	163768.322384	163770.250199
1	0	163772.853073	163773.819875
7	10	163773.999593	163775.756319
5	6	163778.331165	163779.350178
1	0	163782.849665	163786.319875
7	8	163786.487963	163790.323501
1	0	163790.859616	163791.319875
8	5	163791.513458	163795.323024
1	0	163795.830866	163800.819875
5	9	163800.962382	163802.151396
1	0	163805.334017	163806.819875
3	5	163807.053718	163809.173215
1	0	163811.332511	163811.819875
8	8	163812.038951	163812.893220
1	0	163816.330781	163816.819875
6	4	163816.956280	163818.270700
4	7	163821.328456	163822.494700
1	0	163825.832682	163827.319875
3	4	163827.472477	163829.418323
1	0	163831.830917	163833.819875
2	6	163834.083228	163835.534494
1	0	163838.321672	163839.319875
3	8	163839.494317	163840.434261
1	0	163843.826908	163844.819875
3	10	163844.958859	163846.411397
1	0	163849.330882	163849.819875
4	9	163849.971218	163852.162062
1	0	163854.329033	163857.819875
3	1	163857.967452	163859.678164
3	2	163862.326487	163863.963962
1	0	163866.830329	163867.319875
3	6	163867.363672	163868.721699
1	0	163871.828391	163873.319875
6	3	163873.481104	163875.586215
1	0	163877.826300	163882.319875
3	3	163882.517810	163885.156224
7	2	163886.836708	163888.259092
1	0	163891.328449	163892.819875
6	5	163893.006945	163895.726888
1	0	163897.326266	163900.819875
2	9	163900.977722	163902.219963
5	2	163905.322763	163907.028263
8	2	163909.827494	163913.048262
5	10	163914.319879	163915.748599
1	0	163918.864071	163919.819875
2	2	163919.996701	163921.100835
1	0	163924.328497	163927.319875
9	4	163927.461418	163928.958765
4	2	163931.832847	163933.465692
1	0	163936.323914	163939.819875
6	2	163939.869029	163940.697005
3	7	163944.334025	163945.281956
1	0	163948.865689	163952.819875
2	8	163953.091248	163953.894167
7	9	163957.329937	163958.358300
1	0	163961.820671	163964.319875
7	3	163964.473248	163965.866431
6	8	163968.871618	163970.366232
1	0	163973.323935	163976.319875
3	9	163976.468327	163980.320594
1	0	163980.826912	163981.819875
8	3	163982.039708	163982.968045
1	0	163986.332057	163988.319875
6	1	163988.516955	163989.336226
9	1	163992.848727	163994.167330
1	0	163997.327913	164002.819875
4	6	164002.844815	164003.642930
1	0	164007.323380	164012.819875
2	10	164012.854665	164014.361977
1	0	164017.320030	164019.319875
7	6	164019.452225	164020.686463
8	6	164023.824019	164025.259606
9	2	164028.329409	164030.477511
7	4	164032.846768	164036.817059
4	4	164037.324940	164039.110582
4	8	164041.830840	164043.304556
1	0	164046.322135	164048.319875
8	4	164048.507330	164049.679422
1	0	164052.865596	164056.819875
7	5	164057.090705	164058.403471
1	0	164061.329846	164066.319875
6	10	164066.513778	164067.206542
1	0	164070.858902	164072.819875
