5	6	123369.379698	123373.375012
1	0	123373.883788	123374.375001
4	1	123374.630357	123378.380676
6	3	123378.881830	123382.879417
1	0	123383.387545	123386.375001
9	10	123386.572528	123390.377606
1	0	123390.877303	123392.875001
6	5	123393.036455	123396.879225
1	0	123397.381364	123397.875001
2	1	123398.061315	123401.875125
1	0	123402.379491	123403.375001
2	10	123403.539021	123407.377569
1	0	123407.884508	123409.375001
9	8	123409.577635	123413.379914
1	0	123413.882046	123415.875001
6	4	123416.080707	123419.876936
2	8	
