2	10	135707.106779	135710.486215
3	5	135711.573289	135713.352120
6	2	135716.089520	135719.084311
1	0	135720.589192	135722.071643
3	4	135722.322384	135724.325889
7	4	135726.588859	135730.574725
1	0	135731.088666	135732.071643
8	8	135732.306094	135734.389622
5	10	135736.588215	135738.753060
1	0	135741.104401	135744.571643
9	1	135744.787532	135746.907834
1	0	135749.104000	135749.571643
8	2	135749.771333	135751.128333
1	0	135754.087674	135759.071643
4	10	135759.270839	135761.439679
1	0	135763.587223	135765.071643
2	8	135765.136253	135767.616219
1	0	135769.586851	135770.071643
8	4	135770.302635	135772.315437
1	0	135774.585630	135775.071643
6	9	135775.286232	135777.671312
4	8	135779.585365	135781.601226
1	0	135784.085961	135785.571643
3	7	135785.784851	135788.098759
1	0	135790.084573	135792.071643
3	3	135792.167813	135793.848372
1	0	135796.584264	135797.571643
3	9	135797.717384	135799.773409
1	0	135802.084375	135803.071643
2	6	135803.217825	135805.459949
1	0	135807.583757	135808.071643
5	4	135808.300200	135809.647866
1	0	135812.583102	135816.071643
2	7	135816.166172	135818.275252
2	1	135820.582926	135822.589392
1	0	135825.115861	135825.571643
3	2	135825.783145	135827.430041
1	0	135830.082899	135831.571643
6	4	135831.748538	135833.898922
1	0	135836.082538	135840.571643
3	1	135840.797806	135843.466878
8	10	135845.097511	135847.321116
1	0	135849.581369	135851.071643
6	8	135851.247106	135853.878043
1	0	135855.581119	135859.071643
2	9	135859.229929	135861.912459
6	10	135863.579833	135865.797188
7	6	135868.079356	135869.986865
6	1	135872.579037	135874.337486
1	0	135877.128768	135878.071643
3	6	135878.412259	135881.060480
1	0	135882.578358	135885.571643
8	6	135885.795701	135887.409557
6	5	135890.078591	135894.075654
1	0	135894.577418	135898.071643
6	6	135898.477114	135900.862143
3	8	135902.576936	135904.543522
1	0	135907.109954	135911.071643
2	2	135911.327138	135913.819633
8	3	135915.576966	135916.844371
1	0	135920.076444	135922.571643
7	3	135922.725587	135926.572233
4	5	135927.076228	135930.003437
1	0	135931.575504	135934.571643
3	10	135934.774930	135937.410470
1	0	135939.107922	135940.071643
8	1	135940.341229	135941.689629
1	0	135944.574853	135946.571643
5	2	135946.823971	135949.690837
8	5	135951.107111	135952.913527
1	0	135955.573456	135961.071643
5	9	135961.289704	135965.076186
1	0	135965.572757	135971.071643
2	5	135971.272506	135973.499903
1	0	135975.572696	135977.571643
8	9	135977.772095	135979.422446
7	8	135982.072406	135985.585520
9	10	135986.588015	135988.177718
7	9	135991.121013	135992.203845
6	3	135995.571248	135999.102473
5	6	136000.071485	136002.142691
1	0	136004.586881	136006.571643
9	6	136006.886698	136008.289339
1	0	136011.103082	136015.071643
8	7	136015.352949	136016.526273
1	0	136019.586363	136024.571643
4	3	136024.602651	136026.904848
1	0	136029.101744	136031.071643
