6	3	129605.384495	129606.418032
1	0	129609.851499	129610.348558
6	10	129610.517646	129611.844390
6	9	129614.850542	129616.784392
1	0	129619.383488	129622.348558
7	3	129622.599952	129624.170658
1	0	129626.850153	129628.848558
4	2	129629.100063	129630.566403
1	0	129633.382519	129633.848558
3	7	129634.049141	129635.510263
1	0	129638.349658	129639.348558
2	3	129639.548859	129641.305294
1	0	129643.849424	129645.348558
8	2	129645.599316	129646.959878
1	0	129649.864930	129651.848558
6	8	129652.048030	129653.023086
2	2	129656.364332	129657.330567
2	8	129660.864000	129661.599692
6	2	129665.397459	129666.355613
1	0	129669.863368	129670.848558
3	5	129671.080821	129672.155597
1	0	129675.396293	129676.848558
3	3	129677.112875	129678.558438
1	0	129681.380078	129681.848558
4	1	129682.095946	129684.052732
1	0	129686.363062	129690.348558
8	1	129690.546277	129691.931891
1	0	129694.861941	129697.348558
8	10	129697.528237	129699.700125
1	0	129701.862254	129703.848558
6	4	129704.045197	129705.041076
1	0	129708.361224	129708.848558
9	8	129709.110642	129710.271324
1	0	129713.393662	129713.848558
3	6	129714.143724	129715.416004
6	7	129718.360850	129719.926303
5	5	129722.859736	129725.167550
1	0	129727.392819	129727.848558
8	9	129728.077018	129730.259003
1	0	129732.359236	129733.348558
4	7	129733.509466	129735.019914
1	0	129737.859562	129738.848558
7	1	129739.092276	129741.442006
1	0	129743.391712	129750.848558
7	7	129751.058085	129752.779296
6	5	129755.374245	129756.868345
1	0	129759.858300	129762.348558
6	6	129762.640456	129765.686221
1	0	129766.857004	129767.848558
9	9	129768.073515	129770.792573
2	9	129772.356377	129774.176096
1	0	129776.856081	129777.848558
4	6	129778.222631	129780.427669
1	0	129782.356211	129782.848558
2	10	129783.206690	129784.375157
1	0	129787.405446	129788.848558
9	10	129789.155627	129790.728543
1	0	129793.388281	129793.848558
5	10	129794.189228	129795.256355
1	0	129798.355025	129801.848558
9	5	129802.037876	129805.140871
1	0	129806.354203	129808.348558
9	7	129808.654114	129811.807290
1	0	129812.854489	129817.348558
2	1	129817.637041	129819.125512
1	0	129821.853139	129824.348558
5	4	129824.587201	129825.551644
1	0	129828.852989	129832.348558
7	8	129832.669387	129833.727887
6	1	129836.853082	129839.207498
7	9	129841.368507	129843.411423
1	0	129845.852334	129855.348558
8	6	129855.634216	129857.278031
1	0	129859.850873	129860.348558
2	6	129860.400523	129861.358041
1	0	129864.883587	129865.848558
3	10	129866.151064	129867.994763
1	0	129870.366405	129870.848558
3	8	129871.099630	129872.820296
1	0	129875.349955	129876.348558
3	1	129876.566133	129877.680190
1	0	129880.849560	129881.348558
8	3	129881.549099	129882.846516
3	9	129885.849655	129887.159756
1	0	129890.365052	129891.348558
7	2	129891.714940	129892.903724
1	0	129895.848913	129897.348558
3	4	129897.764737	129898.570694
1	0	129901.848518	129907.848558
9	1	129908.181571	129909.881191
1	0	129912.348861	129913.348558
3	2	129913.832573	129915.560754
4	4	129917.863238	129918.987886
1	0	129922.363193	129924.348558
3	8	129924.662834	129925.895013
1	0	129928.862801	129929.348558
