5	4	136771.368217	136773.763624
5	1	136775.835511	136777.527201
3	6	136780.335231	136781.540838
1	0	136784.834955	136785.324100
2	10	136785.534251	136787.763611
1	0	136789.833785	136790.324100
2	2	136790.517920	136792.319170
1	0	136794.833850	136796.324100
2	6	136796.500011	136798.960211
1	0	136800.833605	136803.824100
2	9	136803.982899	136806.427151
1	0	136808.333522	136812.824100
3	3	136812.915564	136814.152645
9	2	136817.348634	136818.749533
1	0	136821.831817	136822.324100
8	10	136822.549274	136824.474500
1	0	136826.831395	136830.824100
8	8	136831.047591	136832.898228
1	0	136835.348167	136836.324100
3	8	136836.563812	136838.009642
2	4	136840.831174	136842.497007
1	0	136845.363363	136849.824100
3	10	136850.063161	136851.587168
1	0	136854.330374	136854.824100
8	1	136855.046425	136856.192914
1	0	136859.362464	136859.824100
9	6	136860.062406	136861.371119
1	0	136864.329725	136870.324100
4	2	136870.662273	136873.729067
1	0	136874.828303	136875.824100
5	3	136875.878116	136877.693490
1	0	136880.328533	136880.824100
4	8	136881.077679	136882.255831
1	0	136885.344837	136887.324100
4	6	136887.610390	136891.324772
1	0	136891.827410	136892.824100
3	7	136893.076773	136895.160842
1	0	136897.326473	136899.324100
7	2	136899.493233	136900.699354
3	2	136903.826297	136905.778660
1	0	136908.326631	136909.824100
4	5	136910.058971	136912.996460
1	0	136914.342097	136914.824100
5	8	136915.009256	136918.395819
1	0	136919.358552	136919.824100
7	5	136920.091664	136923.092534
1	0	136924.341448	136924.824100
2	3	136925.058101	136926.287162
7	9	136929.357701	136930.655971
9	8	136933.824204	136936.339589
1	0	136938.340633	136939.324100
8	3	136939.507111	136940.559823
1	0	136943.841070	136948.824100
5	6	136949.073081	136950.348362
1	0	136953.372750	136954.324100
9	10	136954.556719	136955.486393
1	0	136958.840061	136960.324100
9	9	136960.572546	136961.443233
1	0	136964.839444	136966.824100
6	4	136967.055976	136968.603627
1	0	136971.354844	136973.824100
9	3	136974.055028	136975.044440
1	0	136978.338101	136981.324100
2	7	136981.370838	136983.520212
5	2	136985.838221	136989.238239
1	0	136990.336709	136998.324100
8	5	136998.652983	136999.873793
1	0	137002.835987	137004.324100
4	4	137004.536702	137006.451898
2	5	137008.835466	137010.394296
1	0	137013.368613	137014.324100
7	1	137014.652024	137017.930348
3	9	137018.834840	137020.449978
1	0	137023.351208	137023.824100
6	5	137024.184750	137025.343180
1	0	137028.334203	137028.824100
7	7	137029.067594	137031.483151
1	0	137033.367366	137033.824100
5	10	137034.067269	137035.899175
4	3	137038.333678	137040.148686
1	0	137042.833459	137045.324100
3	1	137045.683246	137048.593200
1	0	137049.832997	137052.324100
3	4	137052.616094	137053.737355
1	0	137056.832798	137057.824100
5	9	137058.065562	137061.448679
1	0	137062.331971	137065.324100
8	7	137065.565188	137066.611496
1	0	137069.832537	137071.824100
6	3	137071.864869	137073.932223
7	4	137076.331833	137080.324928
1	0	137080.831116	137081.324100
4	10	137081.580790	137082.896713
1	0	137085.830902	137090.824100
2	1	137091.130120	137092.870111
