2	5	137206.605880	137207.966983
1	0	137211.072346	137214.059705
3	6	137214.255114	137215.418282
1	0	137218.604794	137219.059705
2	4	137219.238403	137220.520642
1	0	137223.572170	137225.059705
4	4	137225.238646	137226.817353
1	0	137229.571784	137231.059705
3	3	137231.137705	137232.272335
1	0	137235.571361	137239.059705
9	9	137239.237840	137240.752193
1	0	137243.570551	137244.059705
2	7	137244.169762	137245.787050
1	0	137248.603046	137249.559705
2	8	137249.686194	137251.187142
1	0	137254.069005	137255.059705
6	4	137255.219092	137259.064864
1	0	137259.568728	137265.559705
3	7	137265.735132	137269.043114
1	0	137270.068161	137271.559705
4	1	137271.784688	137273.809792
1	0	137276.068600	137276.559705
2	6	137276.751005	137277.743408
1	0	137281.068257	137282.059705
4	5	137282.301521	137283.931490
1	0	137286.600314	137288.559705
3	2	137288.801054	137290.695816
1	0	137293.066504	137293.559705
2	2	137293.784061	137295.478385
1	0	137298.066842	137298.559705
4	2	137298.916249	137302.561162
4	9	137303.066811	137304.604414
1	0	137307.565583	137309.559705
6	3	137309.632332	137311.621077
1	0	137314.066068	137314.559705
3	9	137314.748368	137317.775137
1	0	137319.064542	137319.559705
7	9	137319.798126	137322.485261
1	0	137324.064836	137324.559705
2	10	137324.814256	137326.645359
1	0	137329.064865	137329.559705
7	3	137329.730530	137330.909194
1	0	137334.064583	137335.059705
8	10	137335.213596	137336.204907
1	0	137339.564227	137345.059705
2	9	137345.212863	137348.026481
3	10	137349.562547	137351.506086
1	0	137354.062434	137358.059705
8	2	137358.229177	137359.684178
1	0	137362.611855	137364.059705
4	8	137364.311676	137367.160366
1	0	137368.611459	137370.059705
7	5	137370.327960	137372.062814
6	8	137374.627703	137376.563342
1	0	137379.061300	137380.059705
3	4	137380.244352	137381.985500
1	0	137384.593662	137386.559705
8	3	137386.727297	137387.728377
1	0	137391.076521	137399.059705
9	7	137399.275871	137400.221274
1	0	137403.576674	137404.559705
9	1	137404.725883	137405.560895
6	5	137409.075388	137411.040870
1	0	137413.576021	137419.559705
5	9	137419.775413	137420.796286
1	0	137424.074225	137424.559705
8	7	137424.707555	137425.530171
1	0	137429.073960	137430.559705
5	1	137430.790657	137432.649615
1	0	137435.073559	137435.559705
9	10	137435.806775	137436.733506
1	0	137440.073264	137440.559705
2	3	137440.873070	137442.115364
1	0	137445.073753	137446.059705
4	6	137446.406018	137447.314874
4	7	137450.589466	137452.507100
1	0	137455.072381	137456.559705
7	10	137456.755296	137458.487449
1	0	137461.072685	137462.059705
8	8	137462.289279	137463.532454
6	2	137466.588015	137467.820200
1	0	137471.071994	137471.559705
2	1	137471.787694	137473.232102
3	1	137476.071779	137477.525417
1	0	137480.603952	137484.059705
6	10	137484.337002	137485.696358
1	0	137488.603214	137492.059705
9	2	137492.386317	137494.161408
1	0	137496.619516	137499.559705
7	7	137499.869637	137500.918059
1	0	137504.068987	137504.559705
6	7	137504.885567	137507.992498
4	10	137509.069564	137510.903927
1	0	137513.569271	137515.059705
8	4	137515.451594	137517.137748
1	0	137519.567924	137521.059705
7	8	137521.301128	137522.321155
1	0	137525.567478	137526.059705
9	3	137526.351096	137527.628602
